geneNcbiID,diseaseUMLSCUI
130162,C0231712
130340,C0343055
130340,C0033860
130340,C0030246
130340,C4015235
130340,C0392439
130399,C0149782
130540,C1458155
130540,C0003165
130557,C3150879
130557,C0035334
130557,C0154860
130557,C0854723
130589,C5394377
130589,C0016952
130589,C0036341
130749,C0009402
130814,C0023903
130872,C0006142
130951,C5436823
130951,C4021107
130951,C4477100
130951,C3279550
131096,C0751779
131118,C1857776
131118,C3696376
131177,C0036341
131377,C3809209
131377,C5680451
131405,C0020256
131405,C0020255
131405,C5231454
131405,C4021107
131405,C5679774
131405,C3279550
131408,C0006142
131566,C0038356
131566,C0032460
131669,C0268514
131669,C0004134
131669,C2239176
131669,C0025362
131890,C0278883
131965,C1458155
132001,C5774261
132001,C0221629
132001,C0424503
132001,C2267233
132001,C1865916
132001,C0011168
132001,C1145670
132001,C4317146
132001,C1837407
132112,C0006142
132158,C0342765
132158,C1291386
132204,C0241240
132204,C0026827
132204,C3714756
132320,C0752166
132320,C0004106
132320,C0028738
132320,C0557874
132320,C0796102
132320,C0342418
132320,C0040588
132320,C0242567
132320,C0020490
132332,C0011860
132671,C1458155
132671,C0033578
132671,C0376358
132789,C0028754
132789,C0005910
132884,C0013903
132884,C0457013
132884,C0432198
132884,C0024507
132884,C0009402
132884,C1865092
132884,C0265275
132884,C0265215
133383,C0014474
133396,C0268397
133396,C3151404
133396,C0270611
133396,C4551501
133396,C1304242
133418,C0162820
133522,C0028754
133522,C1458155
133522,C0002736
133522,C0020473
133522,C0020476
133584,C0271183
133686,C1857252
134218,C2986691
134218,C0272170
134218,C0030312
134218,C4310744
134218,C0023467
134218,C0349588
134218,C0221217
134218,C0878638
134218,C0006142
134218,C0338656
134218,C4692625
134218,C2051831
134359,C0035334
134359,C0036439
134359,C5680332
134391,C0270736
134430,C0339573
134430,C0017601
134430,C0017612
134430,C0004096
134430,C1835933
134430,C0271183
134510,C1458155
134701,C4225279
134701,C0265343
134701,C1859209
134701,C1837549
134728,C0036341
134728,C1535926
134728,C0004352
134728,C5680525
134728,C1527336
134728,C0086981
134728,C4693860
134829,C0036341
134864,C0036341
135112,C0033578
135138,C0752105
135138,C1868675
135138,C4275179
135152,C0036341
135152,C0004763
135152,C1510586
135228,C1458155
135228,C0009402
135228,C0009404
135228,C0271183
135458,C5543332
135644,C0162823
135656,C0878555
135932,C0027626
135935,C0085215
135935,C0025322
135935,C1969060
135935,C0346153
135935,C5816691
136259,C0011860
136259,C0021655
136259,C0242339
136319,C4277682
136371,C0339573
136371,C1863926
136647,C1955934
136647,C1313961
136647,C1866504
136647,C0006142
136991,C0033578
137196,C0017638
137196,C0555198
137196,C0750974
137196,C0750979
137196,C0006118
137196,C0220624
137196,C2751638
137196,C1334557
137196,C0153633
137209,C0009402
137392,C3887487
137392,C0039075
137392,C4277690
137392,C4282400
137392,C4748721
137492,C3539494
137492,C0037773
137492,C1719404
137682,C4748786
137682,C0023264
137682,C1857395
137682,C5394473
137682,C1836830
137735,C0007193
137814,C0018818
137814,C0041207
137814,C0152021
137814,C0039685
137814,C1857586
137814,C3468561
137814,C1969099
137814,C3151464
137814,C3809312
137814,C1843687
137814,C1837812
137814,C1862394
137814,C2677294
137814,C2751607
137814,C1837014
137814,C2677106
137814,C3151431
137814,C3809311
137814,C3279695
137814,C4014269
137814,C3279693
137814,C0007789
137835,C0018801
137835,C0018802
137868,C0029574
137868,C0037274
137868,C0037277
137868,C0154536
137872,C0006142
138046,C1458155
138050,C0086649
138050,C0026706
138050,C4225287
138050,C0035334
138050,C0154860
138050,C3714756
138050,C0036572
138050,C0554601
138050,C0854723
138474,C1621958
138474,C0152013
138474,C0149925
138883,C0006142
138948,C4746777
138948,C0018784
139189,C0848558
139212,C4551720
139212,C4478372
139212,C0008780
139285,C0432268
139285,C0027708
139285,C1333015
139285,C0009404
139285,C2981150
139285,C0346629
139285,C2243051
139285,C1332219
139285,C0009952
139285,C0027059
139285,C3278923
139411,C3714756
139411,C1510586
139411,C1535926
139411,C0004352
139411,C3501611
139411,C0025362
139411,C0008073
139411,C5680527
139411,C0795888
139411,C4021085
139420,C2239176
139628,C4551905
139628,C0206727
139818,C5829577
140032,C1839071
140453,C0376358
140465,C0022548
140609,C1335177
140609,C0043094
140625,C0022548
140628,C0018818
140628,C0039685
140628,C0149630
140628,C0004238
140628,C0020538
140628,C0009404
140628,C0155626
140628,C4693563
140628,C0007193
140628,C3887892
140628,C4749284
140628,C3468561
140628,C3279693
140628,C3151431
140628,C1837014
140628,C1969099
140628,C2751607
140628,C4014269
140628,C4476982
140628,C3279695
140628,C2677294
140628,C1862394
140628,C4476978
140628,C2677106
140628,C3151464
140628,C1843687
140628,C1837812
140628,C3809311
140628,C3809312
140628,C4476977
140628,C4707243
140628,C0002949
140679,C3502809
140679,C3714756
140679,C0036572
140679,C4012968
140679,C0234533
140679,C0393706
140679,C0028754
140683,C0236969
140685,C0008707
140691,C0344315
140691,C5391534
140732,C4310674
140733,C0004352
140733,C1510586
140733,C0036341
140733,C2930619
140733,C0271183
140733,C3808986
140733,C0236969
140733,C0023903
140733,C0002453
140738,C0007097
140738,C1368683
140738,C0553707
140766,C0751964
140766,C0751967
140766,C0157946
140766,C4540040
140767,C0005684
140767,C0005695
140775,C1535926
140801,C5562055
140801,C5681165
140801,C4477100
140801,C0376358
140801,C4310617
140803,C1865974
140803,C0151723
140803,C0025534
140803,C0012716
140803,C4551714
140803,C0152013
140803,C4316870
140803,C0345958
140876,C0376358
140902,C0036341
140902,C0086132
140947,C1269683
140947,C0011581
140947,C0041696
142678,C1960469
142680,C1853271
142680,C0020438
142680,C2676786
142685,C0007134
143098,C0236969
143162,C0009402
143187,C0009404
143187,C0001418
143187,C0677776
143379,C0236969
143384,C0009404
143384,C0333068
143425,C0009402
143458,C0236969
143503,C0236969
143662,C0013421
143686,C0033578
143689,C0028960
143941,C2239176
144100,C0017605
144100,C0810364
144132,C5562067
144132,C0270736
144132,C0403812
144132,C5681165
144132,C0557874
144132,C0007134
144165,C0014544
144165,C0751778
144165,C2676254
144165,C0036572
144165,C3714756
144165,C5779613
144165,C0270834
144165,C0751111
144165,C1276035
144165,C0376532
144165,C0086237
144165,C0751785
144165,C0236018
144245,C3150943
144404,C1850321
144406,C4748395
144406,C0403811
144406,C4082176
144406,C4706677
144453,C0004238
144455,C0007131
144568,C0028326
144568,C0029882
144568,C4551602
144568,C1833692
144577,C0032460
144608,C5543189
144608,C2939175
144608,C3553270
144715,C0027794
144717,C0005586
144717,C1839839
144717,C0009404
144811,C3495559
144811,C0087031
144811,C0157917
144811,C0409667
144811,C0157916
144811,C0157918
145173,C0796012
145226,C2675186
145226,C0854723
145226,C0339527
145226,C0035304
145226,C0035334
145226,C0730292
145226,C4085590
145226,C4551714
145226,C0917796
145226,C0220701
145226,C3150208
145226,C0271093
145226,C4316870
145258,C1865361
145258,C0376634
145258,C4751574
145264,C4273986
145264,C1855644
145270,C0026850
145270,C0041696
145270,C4313718
145270,C0009402
145270,C1269683
145282,C0152427
145282,C0220697
145447,C0006142
145508,C1846135
145508,C0424605
145508,C1863959
145508,C0014544
145508,C1836706
145508,C3493776
145553,C0376358
145741,C0011860
145741,C0034194
145741,C0014850
145781,C0007193
145873,C0265343
145873,C1837549
145942,C0376358
146057,C1858351
146057,C0087012
146057,C4087347
146057,C0149925
146059,C0002876
146059,C0271933
146059,C5574667
146167,C3807873
146167,C5190596
146167,C2673946
146167,C0339527
146167,C4017389
146167,C1836603
146177,C0005695
146177,C0005684
146183,C3711374
146183,C1384666
146183,C1846896
146183,C0271097
146183,C0452138
146183,C5779549
146183,C1832978
146183,C1846647
146183,C0036341
146183,C5680250
146206,C4748304
146206,C2711630
146206,C5568557
146206,C0267375
146225,C0157917
146225,C0157916
146225,C0157918
146225,C0409667
146227,C1861736
146279,C0036341
146433,C0032460
146664,C0032460
146713,C0376532
146713,C0270850
146754,C5436791
146754,C2677180
146845,C0037221
146845,C5562072
146845,C4551493
146845,C1853444
146845,C3151057
146845,C3178805
146845,C3553676
146845,C1844020
146845,C1415817
146845,C3489733
146862,C4225389
146862,C5543038
146862,C0009691
146862,C0026848
146862,C0522224
146862,C1449563
146862,C5681190
146862,C0006142
146862,C0018799
146862,C0376634
146862,C5681644
146909,C2239176
146909,C0025202
146923,C0376358
147007,C4225190
147111,C1510586
147138,C0014522
147138,C4722258
147138,C4722564
147183,C4225214
147183,C0343073
147183,C3279470
147184,C1302848
147184,C0079153
147184,C1843463
147184,C1333414
147184,C3665704
147372,C0340834
147372,C4012050
147372,C0020305
147372,C2239176
147372,C0025362
147372,C0282631
147372,C5436235
147381,C0020542
147409,C0020678
147409,C0546966
147409,C1842839
147409,C1854310
147463,C0006142
147495,C1854310
147495,C4551976
147495,C0028754
147657,C0009402
147685,C0236969
147700,C0268138
147700,C0043346
147741,C0376358
147741,C0009402
147746,C0376358
147872,C0004509
147872,C0085215
147872,C3553794
147872,C5816691
147906,C3714756
147906,C0032460
147906,C0747251
147912,C0265234
147912,C1970479
147923,C1527349
147929,C0036341
147965,C0036069
147965,C1510586
148003,C1510586
148014,C0221074
148022,C0276226
148022,C0032273
148022,C3553869
148022,C0006111
148022,C0035126
148022,C0035235
148022,C0085584
148022,C0006142
148266,C0006142
148266,C0009404
148281,C1527349
148327,C0033578
148327,C0027643
148398,C0035334
148398,C4021547
148738,C0268060
148738,C0018995
148738,C1865614
148738,C3469186
148738,C5816744
148738,C0008370
148753,C0014175
148789,C3554638
148789,C2936406
148789,C0265221
148789,C0006142
148789,C0457133
148789,C4551563
148789,C1836373
148789,C4284790
148789,C0410174
148789,C1855648
148789,C1855840
148789,C5680181
148789,C4310667
148867,C0156312
148867,C0014859
148867,C4551568
149041,C5436563
149111,C0036341
149111,C0014175
149233,C0009324
149233,C0038013
149233,C0033860
149233,C0021390
149233,C0003873
149233,C0004943
149233,C0003864
149233,C0036202
149233,C0018213
149233,C0036421
149233,C0339143
149233,C0042164
149233,C0026769
149233,C0023343
149233,C0007570
149233,C0020542
149233,C0375359
149233,C0156147
149233,C1854124
149233,C0035455
149233,C0376323
149233,C0029445
149233,C2677091
149233,C1563709
149233,C0027543
149233,C0003977
149233,C4017658
149233,C0745048
149233,C0158451
149233,C4017090
149233,C0158442
149233,C0158449
149233,C0158450
149371,C5436747
149371,C0431399
149420,C0036341
149461,C0027709
149461,C0392525
149461,C2931121
149461,C4721891
149461,C1855466
149465,C0008780
149465,C1847604
149483,C1319315
149563,C0006142
149628,C0376358
149775,C1864100
149775,C3494506
149998,C5444012
149998,C0020480
150084,C0033578
150094,C4225360
150094,C0557874
150094,C0036572
150094,C0037769
150094,C0393706
150094,C1621958
150094,C0270855
150094,C0278883
150094,C0157918
150094,C0409667
150094,C0023015
150094,C0007193
150094,C0157916
150094,C0157917
150159,C0004238
150159,C1858028
150159,C0271097
150274,C0002896
150274,C5561985
150356,C0029410
150365,C0020217
150365,C0678213
150365,C5193093
150365,C0278796
150365,C1135868
150468,C0795940
150468,C2239176
150468,C3714756
150468,C0020619
150483,C0006142
150684,C0023890
150684,C1876165
150684,C0020517
150684,C0019189
150771,C0376358
150946,C3711645
150946,C1833202
150946,C1969443
150962,C3554000
150962,C0009402
150962,C3554001
150962,C4721541
151056,C0003873
151056,C0376358
151246,C0685838
151246,C0085215
151254,C5676949
151254,C3553794
151254,C0376358
151254,C5679591
151254,C0009402
151295,C0036341
151306,C0009806
151306,C0156147
151354,C0032460
151507,C0022336
151516,C0432304
151516,C0079154
151516,C0376358
151531,C1510586
151556,C0004352
151556,C0019209
151613,C0008780
151613,C3151136
151636,C0006142
151647,C1458155
151648,C4015474
151648,C0003811
151648,C0021831
151648,C0236811
151742,C0028754
151790,C0376358
151790,C0009402
151827,C0431399
151871,C0085215
151887,C0011615
151887,C4277682
151903,C0272302
152002,C0004238
152110,C5394063
152110,C4551720
152110,C1335167
152110,C0278883
152137,C4721414
152137,C1843895
152137,C0452138
152137,C0751958
152137,C3711374
152137,C5779548
152273,C1458155
152273,C0038356
152330,C0004352
152330,C1510586
152330,C0005586
152330,C0001973
152330,C0220641
152330,C0009402
152330,C0008073
152330,C0018273
152330,C0376634
152485,C1510586
152518,C0008370
152518,C4277682
152579,C0004352
152789,C0004352
152789,C0009402
152789,C3714756
152816,C0002452
152816,C3553830
152816,C0028878
152816,C2981132
152816,C0011436
152816,C0011430
152816,C0868847
152816,C0399372
152831,C0400966
152831,C0002453
152831,C5542298
152831,C3241937
152831,C0028850
152926,C0024776
152926,C3554575
152926,C0018801
152926,C1621920
152926,C0018802
153020,C0157918
153020,C0157917
153020,C0409667
153020,C0157916
153090,C0162871
153090,C0033578
153090,C0376358
153090,C0024623
153090,C0010068
153090,C0038356
153090,C0024121
153090,C0027051
153090,C0010054
153090,C0034065
153090,C0151744
153090,C1704436
153090,C0153421
153090,C0153422
153090,C0153423
153090,C0264694
153090,C0022578
153090,C0153491
153090,C0153493
153090,C0024624
153090,C0153492
153090,C0003838
153090,C0031115
153129,C0085078
153129,C0023903
153201,C0268654
153201,C0543541
153241,C0265275
153241,C0431399
153241,C4225378
153241,C4540355
153241,C0432195
153241,C2910340
153241,C4274118
153443,C0241868
153443,C0345050
153443,C4284414
153443,C1836651
153443,C0032227
153443,C4024853
153443,C4707243
153443,C4021784
153443,C0009782
153443,C0010495
153443,C0424503
153443,C0034067
153478,C1535926
153478,C0376358
153562,C1857811
153562,C3711374
153562,C0011053
153562,C1384666
153562,C0452138
153562,C5680250
153562,C1846647
153562,C0266589
153562,C5779549
153572,C0334488
153572,C0024115
153642,C0026703
153642,C5562064
153642,C1510586
154141,C0008370
154197,C5561988
154197,C5681165
154197,C4021107
154197,C0028960
154214,C1868685
154215,C0001973
154288,C0020217
154288,C0678213
154288,C0334529
154288,C1135868
154288,C3280352
154288,C0278796
154664,C0036341
154664,C0005586
154664,C0009404
154664,C0278701
154791,C0030569
154796,C0006118
154807,C0376358
154810,C0017638
154810,C0158646
154810,C0020534
154810,C0857379
154810,C0555198
154810,C0027626
154810,C0345222
154810,C1858091
154810,C0080218
154810,C0345221
154822,C0009404
154822,C0346629
154860,C4017302
154860,C4014988
154865,C0009402
154881,C0751778
154881,C2673257
154881,C0027877
154881,C0543888
154881,C4017260
155006,C1864498
155382,C0175702
157313,C2239176
157313,C0027070
157506,C0376634
157570,C0392475
157570,C0796099
157570,C0152013
157570,C0022665
157570,C1335060
157570,C0677776
157657,C0035334
157657,C4085590
157657,C0752166
157657,C3281045
157657,C0854723
157657,C4319932
157657,C0339526
157657,C0220701
157657,C3281046
157680,C0265223
157680,C3714756
157680,C0557874
157680,C0854723
157680,C0035334
157680,C0036341
157680,C0006142
157680,C0271183
157680,C0027092
157680,C0026827
157680,C0349588
157680,C4551563
157680,C0853697
157680,C2937365
157680,C1839364
157680,C1848673
157680,C0575802
157680,C1263846
157680,C0086437
157680,C0497552
157680,C4022758
157680,C4053775
157680,C1836308
157680,C4021085
157680,C0231686
157680,C0554970
157680,C0011334
157680,C3809706
157680,C4316870
157697,C0009402
157855,C5774290
157855,C3553794
157855,C0011860
157869,C0019209
157922,C0157917
157922,C0409667
157922,C5830407
157922,C0157916
157922,C0157918
158038,C0025160
158038,C0154536
158038,C0023903
158056,C0006142
158293,C1845847
158293,C2051831
158293,C0010495
158293,C4317146
158293,C0746102
158293,C0026827
158293,C0036439
158326,C2750433
158326,C1855425
158326,C0265535
158326,C0221363
158326,C0019284
158326,C0235833
158326,C3280974
158326,C0010278
158326,C0266294
158326,C4551563
158326,C1619700
158326,C0015393
158326,C1968949
158326,C1561643
158401,C4021107
158401,C5677014
158401,C5681165
158401,C3553794
158584,C0856975
158584,C3714756
158866,C1847024
158866,C0023882
158866,C1845142
158880,C0349588
159195,C0006142
159296,C0009324
159296,C0156147
159296,C0375359
159371,C0376358
159989,C0017636
159989,C0022680
159989,C0278878
159989,C1514422
159989,C0007131
160140,C4721414
160140,C0279702
160140,C2931456
160140,C2676676
160140,C0677776
160140,C0949059
160140,C0346629
160140,C0036572
160140,C1333600
160140,C5679802
160140,C0005684
160140,C4017102
160140,C0017636
160140,C0007758
160140,C1883486
160140,C2931038
160140,C2363142
160140,C0334587
160140,C0027672
160140,C0009375
160140,C0001418
160140,C0206624
160140,C0555198
160140,C0346153
160140,C5669733
160140,C2986662
160140,C0699790
160140,C4016951
160140,C0238463
160140,C1876175
160140,C0476089
160140,C1458155
160140,C0006142
160140,C0678222
160140,C0235974
160140,C0024623
160140,C0007115
160140,C4023354
160140,C1140680
160140,C1336839
160140,C0004135
160140,C0427144
160140,C3469522
160335,C0011053
160335,C3711374
160364,C0003873
160418,C1868720
160418,C4310646
160418,C0266483
160418,C0266463
160428,C1535926
160428,C4277682
160492,C0024121
160728,C0009375
160728,C0740394
160760,C4277682
160762,C0025202
160851,C0005586
160851,C2678248
160851,C0041696
160851,C0011881
160897,C0006142
161291,C0025202
161357,C0036572
161357,C3714756
161424,C0006142
161424,C1458155
161436,C0036341
161497,C0018784
161497,C1863561
161497,C0452138
161497,C1384666
161497,C3711374
161497,C1970187
161497,C2751811
161497,C1858916
161497,C5680182
161497,C5779549
161497,C5680250
161582,C0476254
161582,C4551720
161582,C0021364
161582,C3809641
161582,C0478019
161582,C0265747
161582,C0008780
161582,C1851967
161582,C0022521
161582,C4317124
161582,C4551906
161725,C0543888
161725,C4025790
161725,C0023015
161725,C1535926
161725,C1837397
161742,C1969623
161742,C0027831
161742,C0162678
161742,C0587248
161742,C0028326
161742,C0221263
161742,C4022738
161742,C2931482
161742,C0497552
161742,C5681679
161931,C4021107
162417,C0268543
162417,C0220994
162417,C0002514
162417,C0014850
162417,C0034194
162461,C0740279
162461,C0020255
162461,C0557874
162466,C0005944
162514,C0406761
162514,C5542829
162514,C4225339
162514,C0009404
162514,C0154723
162514,C0346629
162514,C1306122
162514,C0036341
162514,C0020507
162514,C5681107
163175,C5779613
163175,C4479539
163175,C0014553
163175,C1276035
163175,C5435650
163175,C4707882
163183,C3147083
163183,C0452138
163183,C5680182
163183,C5680250
163183,C3711374
163183,C5779549
163255,C0009402
163486,C0008312
163486,C0023892
163486,C0156147
163590,C4511482
163702,C0033860
163782,C0027726
163786,C4225338
163786,C3711387
163882,C0040128
164045,C0025322
164045,C0085215
164045,C3810376
164045,C0004509
164045,C5816691
164045,C0232981
164395,C0023903
164395,C0032460
164592,C0153491
164592,C0024624
164592,C0153492
164592,C0153493
164656,C0085576
164656,C5194182
164656,C0006142
164656,C0029810
164656,C4021768
164781,C0008780
164781,C0006142
164832,C0009402
165186,C1846647
165545,C1276035
165545,C5779613
165904,C0006142
165918,C2677792
165918,C0007131
165918,C0007137
165918,C0751688
166012,C1510586
166336,C0036572
166336,C5680502
166336,C0014550
166336,C1843851
166336,C5190799
166336,C0751778
166336,C0376532
166336,C0023903
166378,C0036572
166378,C4225276
166378,C3714756
166378,C1535926
166378,C0036341
166379,C1859570
166379,C0752166
166379,C0854723
166379,C0035334
166379,C4282400
166379,C2936862
166379,C0497552
166379,C3665347
166379,C4277690
166379,C4049796
166647,C0854723
166647,C0339526
166647,C0035334
166752,C0041696
166752,C1269683
166752,C0024517
166752,C0154409
166785,C1855109
166785,C0268583
166785,C0348484
166785,C0086543
166785,C1837397
166785,C4551563
166929,C1852022
166929,C5193004
167127,C0009402
167359,C2200127
167359,C0345958
167465,C1458155
167465,C0236969
167681,C0019209
167691,C0339527
167691,C1858301
167691,C0035334
167691,C0154860
167691,C0854723
167691,C2931258
167691,C0155020
167691,C1858080
168002,C0023903
168391,C0021364
168391,C0037274
168391,C0029574
168391,C0037277
168400,C0027726
168455,C1527349
168507,C0266642
168507,C3178805
168507,C0037221
168507,C1844020
168507,C0340014
168507,C4310668
168507,C3553676
168507,C4551493
168507,C1415817
168507,C3151057
168507,C1853444
168667,C1842691
168667,C0524662
168667,C4274732
168667,C2239176
169026,C0011860
169026,C3837967
169044,C0007766
169044,C0149925
169166,C0036341
169355,C0023890
169355,C4277682
169436,C1621958
169522,C1835897
169522,C0854723
169522,C0730290
169522,C0028738
169522,C0271092
169522,C0271093
169522,C0497552
169522,C1866293
169611,C2239176
169792,C0011860
169792,C0011854
169792,C0017605
169792,C4510367
169792,C1857775
169792,C3888631
169841,C0028754
170261,C0279626
170302,C1846171
170302,C0037769
170302,C0393706
170302,C0175754
170302,C3714756
170302,C0796250
170302,C0036572
170302,C0796244
170302,C0796124
170302,C3463992
170302,C0004352
170302,C4552072
170302,C5779964
170302,C2931498
170302,C0220775
170302,C3278923
170302,C1845543
170302,C4510949
170302,C1858120
170302,C4021083
170302,C1846172
170302,C0175713
170302,C0078981
170302,C5399973
170384,C0153423
170384,C0038356
170384,C0153421
170384,C0153422
170384,C0024623
170392,C2239176
170392,C0376358
170394,C0032460
170572,C0009402
170575,C0006142
170589,C0025202
170679,C1840299
170679,C1849193
170680,C0026764
170689,C0265213
170689,C0009402
170689,C1834523
170690,C2751824
170691,C0265313
170691,C2750787
170691,C1869114
170691,C1869115
170691,C1862839
170691,C5190986
170691,C0023903
170692,C3809567
170692,C1849409
170692,C0009402
170692,C0035334
170692,C4751602
170692,C1510586
170692,C0339527
170712,C2239176
170825,C5231440
170825,C4707858
170825,C0085084
170825,C1862939
171019,C0018824
171019,C5774226
171019,C0006142
171019,C0079485
171019,C0018798
171023,C0023467
171023,C3463824
171023,C0796232
171023,C0023480
171023,C0349639
171023,C0026987
171023,C0001815
171023,C0036857
171023,C0027708
171023,C1301365
171023,C0557874
171023,C0026985
171023,C1292772
171023,C0424605
171023,C3714756
171023,C1112486
171023,C1333015
171023,C2713368
171023,C0036572
171023,C0020555
171023,C0232466
171023,C4551563
171023,C1857949
171023,C2237142
171023,C4021085
171023,C1860834
171023,C0235991
171023,C1292773
171023,C1332219
171023,C0454644
171023,C2931052
171023,C1842581
171023,C1837658
171023,C0221263
171023,C1854408
171023,C0023487
171023,C0026826
171023,C4022737
171023,C1510586
171023,C0027643
171024,C0677886
171558,C0032460
171568,C3281192
171568,C0949595
171568,C4225384
192134,C0036346
192286,C0023903
192668,C0022680
192668,C0085548
192668,C1567435
192683,C0004352
192683,C3810225
192683,C0557874
195828,C0009404
195828,C0027626
195828,C3658266
195828,C3658267
196047,C3714756
196047,C0266484
196047,C0036572
196264,C0153493
196264,C0153492
196264,C0024624
196264,C0153491
196385,C0021364
196385,C5561978
196385,C0004238
196385,C0403812
196385,C5681165
196403,C1458155
196410,C0677886
196441,C0157916
196441,C0157918
196441,C0349588
196441,C0409667
196441,C0157917
196527,C0796149
196527,C0038013
196527,C0021390
196528,C2239176
196528,C0265338
196528,C3714756
196528,C0009404
196528,C4540499
196528,C4022738
196528,C4551563
196528,C0033578
196528,C0010606
196528,C4552543
196528,C0346629
196528,C0401151
196528,C0751291
196528,C1535926
196740,C0009402
196743,C0038454
196743,C0007131
196743,C1510586
197131,C0175692
197131,C4551563
197131,C0007222
197135,C4540284
197135,C5567489
197135,C4225210
197257,C5193006
197257,C4073168
197257,C1855552
197258,C5193028
197258,C4693905
197258,C1535926
197259,C0278701
197259,C0410422
197259,C0342276
197320,C0028754
197320,C4551563
197320,C0557874
197320,C0036572
197322,C3280314
197322,C0268583
197322,C1855119
197322,C0557874
197322,C0342793
197342,C0023264
197342,C4540029
197358,C2239176
199221,C0085548
199221,C4539903
199223,C5193091
199223,C0403811
199699,C0266642
199713,C0020217
199713,C3463897
199713,C1135868
199713,C0678213
199713,C0278796
199713,C0334529
199720,C5676960
199720,C3553794
199720,C5679591
199857,C0282577
199857,C0751882
199857,C4015596
199857,C5436652
199857,C5680989
199857,C5436646
199974,C3838076
200035,C1458155
200150,C0004352
200162,C5543580
200162,C3150874
200162,C0009402
200162,C5681165
200162,C0403811
200205,C3809165
200205,C3502075
200205,C5568837
200205,C4551563
200315,C0349204
200315,C0033975
200373,C4551720
200373,C0008780
200403,C4310781
200403,C0087012
200424,C5394097
200424,C3714756
200424,C0557874
200424,C0036572
200424,C1510586
200424,C0026764
200424,C1535926
200424,C5568766
200424,C3280378
200424,C0036341
200424,C5561984
200539,C1135196
200576,C1562113
200634,C3810175
200634,C4017084
200634,C4225342
200634,C0035334
200634,C0854723
200634,C4310707
200728,C0431399
200728,C1510460
200728,C0238198
200734,C0028326
200734,C0003873
200734,C5676916
200734,C0002395
200734,C1857641
200765,C0265261
200765,C1854678
200879,C1836672
200879,C0020678
200879,C1854310
200879,C0343073
200879,C3148823
200894,C0431399
200894,C2676771
200894,C5679612
